Age,CommuteDistance,EnglishEducation,EnglishOccupation,Gender,GeographyKey,HouseOwnerFlag,MaritalStatus,NumberCarsOwned,NumberChildrenAtHome,Region,TotalChildren,YearlyIncome,,,,,,,,,,,,,,,
37,0-1 Miles,High School,Skilled Manual,M,644,0,S,2,0,North America,0,40000,,,,,,,,,,,,,,,
36,0-1 Miles,High School,Skilled Manual,M,368,0,S,2,0,North America,0,40000,,,,,,,,,,,,,,,
37,5-10 Miles,High School,Skilled Manual,M,68,1,S,2,0,North America,0,40000,,,,,,,,,,,,,,,
37,5-10 Miles,High School,Skilled Manual,F,50,1,M,2,0,North America,0,40000,,,,,,,,,,,,,,,
37,0-1 Miles,Partial High School,Clerical,F,634,0,S,2,0,North America,0,30000,,,,,,,,,,,,,,,
37,5-10 Miles,Partial High School,Clerical,M,300,0,S,2,0,North America,0,30000,,,,,,,,,,,,,,,
37,5-10 Miles,High School,Skilled Manual,F,311,1,M,2,0,North America,0,40000,,,,,,,,,,,,,,,
36,5-10 Miles,Partial High School,Clerical,M,69,0,S,2,0,North America,0,30000,,,,,,,,,,,,,,,
36,5-10 Miles,High School,Skilled Manual,F,609,0,S,2,0,North America,0,40000,,,,,,,,,,,,,,,
76,5-10 Miles,Bachelors,Management,F,12,1,S,2,0,Pacific,2,40000,,,,,,,,,,,,,,,
76,0-1 Miles,Bachelors,Management,F,37,0,S,2,0,Pacific,2,40000,,,,,,,,,,,,,,,
76,0-1 Miles,Graduate Degree,Management,F,40,0,S,1,0,Pacific,2,60000,,,,,,,,,,,,,,,
75,5-10 Miles,Bachelors,Management,M,37,1,M,2,0,Pacific,2,40000,,,,,,,,,,,,,,,
72,0-1 Miles,Bachelors,Management,F,2,0,S,2,0,Pacific,2,40000,,,,,,,,,,,,,,,
72,0-1 Miles,Bachelors,Management,F,22,0,S,2,0,Pacific,2,40000,,,,,,,,,,,,,,,
50,0-1 Miles,Bachelors,Professional,M,50,0,S,1,0,North America,0,40000,,,,,,,,,,,,,,,
49,2-5 Miles,Bachelors,Professional,M,385,1,S,1,0,North America,0,40000,,,,,,,,,,,,,,,
50,2-5 Miles,Bachelors,Skilled Manual,M,331,1,M,1,3,North America,3,50000,,,,,,,,,,,,,,,
50,0-1 Miles,Bachelors,Skilled Manual,F,59,0,S,1,3,North America,3,50000,,,,,,,,,,,,,,,
50,2-5 Miles,Bachelors,Skilled Manual,M,302,1,M,2,3,North America,3,50000,,,,,,,,,,,,,,,
50,2-5 Miles,Bachelors,Skilled Manual,F,66,1,M,2,3,North America,3,50000,,,,,,,,,,,,,,,
50,2-5 Miles,Bachelors,Skilled Manual,M,345,1,M,2,4,North America,4,50000,,,,,,,,,,,,,,,
49,0-1 Miles,Graduate Degree,Professional,F,623,0,M,0,0,North America,0,60000,,,,,,,,,,,,,,,
50,0-1 Miles,Graduate Degree,Professional,F,347,0,S,1,0,North America,0,60000,,,,,,,,,,,,,,,
50,0-1 Miles,Graduate Degree,Professional,F,64,0,S,1,0,North America,0,60000,,,,,,,,,,,,,,,
47,0-1 Miles,Graduate Degree,Clerical,F,199,1,M,0,0,Europe,0,40000,,,,,,,,,,,,,,,
46,0-1 Miles,Graduate Degree,Clerical,F,245,1,M,0,0,Europe,0,40000,,,,,,,,,,,,,,,
48,0-1 Miles,High School,Manual,M,236,1,S,1,3,Europe,3,10000,,,,,,,,,,,,,,,
48,2-5 Miles,Partial College,Manual,M,234,0,S,1,1,Europe,1,20000,,,,,,,,,,,,,,,
48,0-1 Miles,Partial College,Manual,M,189,0,S,1,1,Europe,1,20000,,,,,,,,,,,,,,,
47,2-5 Miles,High School,Manual,F,126,1,S,1,1,Europe,1,20000,,,,,,,,,,,,,,,
48,0-1 Miles,Bachelors,Clerical,M,253,0,S,0,1,Europe,1,30000,,,,,,,,,,,,,,,
48,0-1 Miles,Bachelors,Clerical,F,257,0,S,0,1,Europe,1,30000,,,,,,,,,,,,,,,
47,2-5 Miles,Bachelors,Clerical,M,237,0,S,0,1,Europe,1,30000,,,,,,,,,,,,,,,
48,0-1 Miles,Partial High School,Manual,M,196,0,S,2,4,Europe,4,10000,,,,,,,,,,,,,,,
49,0-1 Miles,Partial High School,Manual,M,147,1,M,2,4,Europe,4,10000,,,,,,,,,,,,,,,
48,1-2 Miles,High School,Manual,F,247,0,S,1,1,Europe,1,20000,,,,,,,,,,,,,,,
47,0-1 Miles,Bachelors,Clerical,M,175,0,S,0,0,Europe,0,40000,,,,,,,,,,,,,,,
48,0-1 Miles,Bachelors,Clerical,M,235,0,M,0,0,Europe,0,40000,,,,,,,,,,,,,,,
49,0-1 Miles,High School,Manual,F,221,0,S,0,2,Europe,2,20000,,,,,,,,,,,,,,,
49,0-1 Miles,Bachelors,Skilled Manual,M,180,1,M,2,1,Europe,1,30000,,,,,,,,,,,,,,,
50,0-1 Miles,Partial High School,Manual,F,225,0,S,2,3,Europe,5,10000,,,,,,,,,,,,,,,
50,0-1 Miles,High School,Manual,M,126,0,S,0,2,Europe,2,20000,,,,,,,,,,,,,,,
49,0-1 Miles,High School,Manual,M,168,1,M,0,2,Europe,2,20000,,,,,,,,,,,,,,,
49,0-1 Miles,High School,Manual,F,147,1,S,1,2,Europe,2,20000,,,,,,,,,,,,,,,
50,0-1 Miles,Bachelors,Skilled Manual,F,187,1,M,2,1,Europe,1,30000,,,,,,,,,,,,,,,
50,0-1 Miles,Bachelors,Skilled Manual,F,201,1,M,2,1,Europe,1,30000,,,,,,,,,,,,,,,
51,0-1 Miles,Partial High School,Manual,M,250,1,M,1,2,Europe,5,10000,,,,,,,,,,,,,,,
51,0-1 Miles,Partial High School,Manual,M,269,1,M,1,2,Europe,5,10000,,,,,,,,,,,,,,,
50,0-1 Miles,Partial High School,Manual,F,176,1,S,1,2,Europe,3,10000,,,,,,,,,,,,,,,
50,0-1 Miles,High School,Manual,F,222,0,S,0,3,Europe,3,20000,,,,,,,,,,,,,,,
51,0-1 Miles,High School,Manual,M,215,0,S,1,3,Europe,3,20000,,,,,,,,,,,,,,,
50,0-1 Miles,Bachelors,Skilled Manual,F,192,0,M,2,1,Europe,1,30000,,,,,,,,,,,,,,,
82,2-5 Miles,Bachelors,Skilled Manual,M,238,1,M,1,0,Europe,1,30000,,,,,,,,,,,,,,,
49,0-1 Miles,Bachelors,Professional,M,216,1,S,0,0,Europe,0,40000,,,,,,,,,,,,,,,
49,0-1 Miles,Bachelors,Professional,F,212,0,M,0,0,Europe,0,40000,,,,,,,,,,,,,,,
48,0-1 Miles,Bachelors,Professional,M,225,0,S,0,0,Europe,0,40000,,,,,,,,,,,,,,,
49,0-1 Miles,Bachelors,Professional,F,132,1,S,0,0,Europe,0,40000,,,,,,,,,,,,,,,
48,0-1 Miles,Bachelors,Professional,F,261,0,M,0,0,Europe,0,40000,,,,,,,,,,,,,,,
52,0-1 Miles,Partial College,Clerical,M,217,0,S,0,2,Europe,2,30000,,,,,,,,,,,,,,,
52,0-1 Miles,Partial College,Clerical,M,250,1,M,0,2,Europe,2,30000,,,,,,,,,,,,,,,
52,0-1 Miles,Partial College,Clerical,M,165,1,S,0,2,Europe,2,30000,,,,,,,,,,,,,,,
49,0-1 Miles,Partial College,Clerical,F,186,1,S,1,2,Europe,2,30000,,,,,,,,,,,,,,,
50,0-1 Miles,Partial College,Clerical,F,200,0,S,1,2,Europe,2,30000,,,,,,,,,,,,,,,
49,0-1 Miles,Bachelors,Skilled Manual,F,249,1,M,0,0,Europe,1,40000,,,,,,,,,,,,,,,
51,0-1 Miles,Partial College,Clerical,F,156,1,M,2,2,Europe,2,30000,,,,,,,,,,,,,,,
50,0-1 Miles,Bachelors,Skilled Manual,M,119,1,M,0,0,Europe,1,40000,,,,,,,,,,,,,,,
52,0-1 Miles,Partial College,Clerical,M,211,1,M,2,2,Europe,2,30000,,,,,,,,,,,,,,,
51,0-1 Miles,Partial College,Clerical,F,190,0,S,0,3,Europe,3,30000,,,,,,,,,,,,,,,
36,2-5 Miles,High School,Manual,F,229,0,S,1,0,Europe,0,20000,,,,,,,,,,,,,,,
37,1-2 Miles,High School,Manual,F,165,0,M,1,0,Europe,0,20000,,,,,,,,,,,,,,,
38,1-2 Miles,High School,Manual,F,233,0,M,1,0,Europe,0,20000,,,,,,,,,,,,,,,
38,2-5 Miles,High School,Manual,M,246,1,S,1,0,Europe,0,20000,,,,,,,,,,,,,,,
38,2-5 Miles,High School,Manual,M,208,0,S,1,0,Europe,0,20000,,,,,,,,,,,,,,,
39,0-1 Miles,Partial High School,Manual,M,238,1,M,2,0,Europe,0,10000,,,,,,,,,,,,,,,
37,0-1 Miles,Partial College,Clerical,M,184,0,S,2,3,Europe,3,30000,,,,,,,,,,,,,,,
51,0-1 Miles,Bachelors,Skilled Manual,F,234,1,M,0,0,Europe,1,40000,,,,,,,,,,,,,,,
51,0-1 Miles,Bachelors,Skilled Manual,M,275,1,M,0,0,Europe,1,40000,,,,,,,,,,,,,,,
53,0-1 Miles,Bachelors,Skilled Manual,F,234,1,M,0,0,Europe,1,40000,,,,,,,,,,,,,,,
53,0-1 Miles,Bachelors,Skilled Manual,F,203,1,M,0,0,Europe,1,40000,,,,,,,,,,,,,,,
53,0-1 Miles,Bachelors,Skilled Manual,F,211,1,M,1,0,Europe,1,40000,,,,,,,,,,,,,,,
53,0-1 Miles,Bachelors,Skilled Manual,F,223,1,M,1,0,Europe,1,40000,,,,,,,,,,,,,,,
37,0-1 Miles,Partial College,Clerical,F,120,0,S,4,3,Europe,3,30000,,,,,,,,,,,,,,,
38,0-1 Miles,Partial College,Clerical,F,222,0,S,3,5,Europe,5,30000,,,,,,,,,,,,,,,
37,2-5 Miles,Partial College,Clerical,M,129,0,S,1,0,Europe,0,30000,,,,,,,,,,,,,,,
38,0-1 Miles,Partial College,Clerical,M,233,0,S,1,0,Europe,0,30000,,,,,,,,,,,,,,,
37,2-5 Miles,Partial College,Clerical,M,241,1,S,1,0,Europe,0,30000,,,,,,,,,,,,,,,
38,2-5 Miles,Partial College,Clerical,M,246,0,S,1,0,Europe,0,30000,,,,,,,,,,,,,,,
38,0-1 Miles,Partial College,Clerical,F,247,0,S,1,0,Europe,0,30000,,,,,,,,,,,,,,,
38,2-5 Miles,Partial College,Clerical,F,259,1,S,1,0,Europe,0,30000,,,,,,,,,,,,,,,
39,1-2 Miles,High School,Manual,M,187,0,S,1,0,Europe,0,20000,,,,,,,,,,,,,,,
40,0-1 Miles,Partial High School,Manual,M,170,1,M,2,0,Europe,0,10000,,,,,,,,,,,,,,,
39,0-1 Miles,Partial High School,Manual,M,187,0,M,2,0,Europe,0,10000,,,,,,,,,,,,,,,
40,1-2 Miles,High School,Manual,M,147,0,S,1,0,Europe,0,20000,,,,,,,,,,,,,,,
39,2-5 Miles,High School,Manual,F,204,0,S,1,0,Europe,0,20000,,,,,,,,,,,,,,,
39,2-5 Miles,Partial College,Clerical,M,144,1,S,1,0,Europe,0,30000,,,,,,,,,,,,,,,
39,0-1 Miles,Partial College,Clerical,M,173,0,M,1,0,Europe,0,30000,,,,,,,,,,,,,,,
39,0-1 Miles,Partial College,Clerical,M,247,0,S,1,0,Europe,0,30000,,,,,,,,,,,,,,,
39,2-5 Miles,Partial College,Clerical,F,259,1,S,1,0,Europe,0,30000,,,,,,,,,,,,,,,
39,0-1 Miles,Partial College,Clerical,F,271,0,S,1,0,Europe,0,30000,,,,,,,,,,,,,,,
39,5-10 Miles,Partial High School,Manual,F,262,0,S,1,0,Europe,0,20000,,,,,,,,,,,,,,,
40,2-5 Miles,Partial High School,Manual,F,187,1,S,1,0,Europe,0,20000,,,,,,,,,,,,,,,
40,0-1 Miles,Partial High School,Manual,M,190,0,S,2,0,Europe,0,10000,,,,,,,,,,,,,,,
41,0-1 Miles,Partial High School,Manual,M,215,0,S,2,0,Europe,0,20000,,,,,,,,,,,,,,,
39,2-5 Miles,Partial College,Clerical,M,215,0,S,1,0,Europe,0,30000,,,,,,,,,,,,,,,
39,0-1 Miles,Partial College,Clerical,M,209,0,S,1,0,Europe,0,30000,,,,,,,,,,,,,,,
39,0-1 Miles,Partial College,Clerical,M,154,0,S,1,0,Europe,0,30000,,,,,,,,,,,,,,,
40,1-2 Miles,Bachelors,Skilled Manual,F,274,1,M,0,1,Europe,1,40000,,,,,,,,,,,,,,,
42,1-2 Miles,Partial High School,Manual,M,221,1,S,2,0,Europe,0,10000,,,,,,,,,,,,,,,
42,1-2 Miles,Partial High School,Manual,F,238,1,M,2,0,Europe,0,10000,,,,,,,,,,,,,,,
45,0-1 Miles,Graduate Degree,Manual,M,212,1,M,0,0,Europe,0,10000,,,,,,,,,,,,,,,
53,0-1 Miles,Bachelors,Manual,M,160,0,S,0,0,Europe,1,10000,,,,,,,,,,,,,,,
53,0-1 Miles,Graduate Degree,Manual,F,239,0,M,0,0,Europe,1,20000,,,,,,,,,,,,,,,
53,0-1 Miles,Bachelors,Manual,F,223,0,S,0,0,Europe,1,10000,,,,,,,,,,,,,,,
54,0-1 Miles,Bachelors,Manual,F,155,1,M,0,0,Europe,1,10000,,,,,,,,,,,,,,,
54,0-1 Miles,Bachelors,Manual,F,117,1,M,0,0,Europe,1,10000,,,,,,,,,,,,,,,
54,0-1 Miles,Bachelors,Manual,M,127,0,M,0,0,Europe,1,10000,,,,,,,,,,,,,,,
54,0-1 Miles,Graduate Degree,Clerical,M,183,1,M,0,0,Europe,1,20000,,,,,,,,,,,,,,,
79,0-1 Miles,Graduate Degree,Clerical,M,220,0,S,0,0,Europe,1,10000,,,,,,,,,,,,,,,
53,0-1 Miles,Graduate Degree,Clerical,F,205,1,S,0,0,Europe,4,30000,,,,,,,,,,,,,,,
57,0-1 Miles,Graduate Degree,Clerical,F,229,0,M,0,0,Europe,1,20000,,,,,,,,,,,,,,,
57,0-1 Miles,Bachelors,Manual,M,186,1,M,0,0,Europe,1,20000,,,,,,,,,,,,,,,
57,0-1 Miles,Partial College,Manual,M,128,1,M,0,0,Europe,1,10000,,,,,,,,,,,,,,,
58,0-1 Miles,Partial College,Manual,F,221,0,M,0,0,Europe,1,10000,,,,,,,,,,,,,,,
58,0-1 Miles,Partial College,Manual,M,266,1,S,0,0,Europe,1,10000,,,,,,,,,,,,,,,
59,1-2 Miles,Partial College,Manual,M,193,1,M,0,0,Europe,2,10000,,,,,,,,,,,,,,,
58,0-1 Miles,Bachelors,Clerical,F,142,1,M,0,0,Europe,1,20000,,,,,,,,,,,,,,,
58,0-1 Miles,Bachelors,Clerical,M,188,1,S,0,0,Europe,1,20000,,,,,,,,,,,,,,,
60,1-2 Miles,Partial College,Manual,F,147,1,M,0,0,Europe,2,10000,,,,,,,,,,,,,,,
60,1-2 Miles,Partial College,Manual,F,242,1,M,0,0,Europe,2,10000,,,,,,,,,,,,,,,
60,1-2 Miles,Partial College,Manual,F,279,1,M,0,0,Europe,2,10000,,,,,,,,,,,,,,,
61,0-1 Miles,Partial College,Manual,F,225,0,M,1,0,Europe,2,10000,,,,,,,,,,,,,,,
61,0-1 Miles,Partial College,Manual,M,188,0,S,1,0,Europe,2,10000,,,,,,,,,,,,,,,
77,0-1 Miles,Bachelors,Clerical,F,127,1,M,0,0,Europe,1,20000,,,,,,,,,,,,,,,
75,0-1 Miles,Bachelors,Clerical,M,261,0,S,0,0,Europe,1,20000,,,,,,,,,,,,,,,
75,0-1 Miles,Bachelors,Clerical,M,240,1,S,0,0,Europe,1,20000,,,,,,,,,,,,,,,
74,2-5 Miles,Partial College,Manual,M,186,0,S,1,0,Europe,2,10000,,,,,,,,,,,,,,,
73,0-1 Miles,Partial College,Manual,M,197,0,S,1,0,Europe,2,10000,,,,,,,,,,,,,,,
74,0-1 Miles,Bachelors,Clerical,M,251,1,M,0,0,Europe,1,30000,,,,,,,,,,,,,,,
71,1-2 Miles,Partial College,Manual,F,187,1,S,1,0,Europe,3,10000,,,,,,,,,,,,,,,
35,0-1 Miles,Partial College,Manual,M,12,0,S,1,0,Pacific,0,10000,,,,,,,,,,,,,,,
35,1-2 Miles,Partial College,Manual,M,6,1,S,1,0,Pacific,0,10000,,,,,,,,,,,,,,,
36,2-5 Miles,Partial College,Manual,F,16,1,M,1,0,Pacific,0,10000,,,,,,,,,,,,,,,
37,0-1 Miles,Partial College,Manual,M,20,0,S,1,0,Pacific,0,10000,,,,,,,,,,,,,,,
39,2-5 Miles,High School,Manual,F,30,1,S,0,1,Pacific,1,10000,,,,,,,,,,,,,,,
35,0-1 Miles,Bachelors,Clerical,M,27,0,M,0,0,Pacific,0,20000,,,,,,,,,,,,,,,
37,0-1 Miles,Bachelors,Clerical,F,28,1,S,0,0,Pacific,0,20000,,,,,,,,,,,,,,,
36,0-1 Miles,Bachelors,Clerical,F,39,0,M,0,0,Pacific,0,20000,,,,,,,,,,,,,,,
36,0-1 Miles,Bachelors,Clerical,M,15,1,S,0,0,Pacific,0,20000,,,,,,,,,,,,,,,
37,0-1 Miles,Partial College,Manual,M,35,1,S,0,0,Pacific,0,20000,,,,,,,,,,,,,,,
72,0-1 Miles,Partial College,Manual,M,174,0,S,1,0,Europe,2,20000,,,,,,,,,,,,,,,
71,0-1 Miles,Partial College,Manual,F,121,0,S,1,0,Europe,2,20000,,,,,,,,,,,,,,,
54,0-1 Miles,Partial College,Manual,F,203,0,S,0,1,Europe,1,20000,,,,,,,,,,,,,,,
54,0-1 Miles,Graduate Degree,Clerical,F,190,0,M,0,0,Europe,4,30000,,,,,,,,,,,,,,,
53,0-1 Miles,Graduate Degree,Clerical,F,147,1,M,0,0,Europe,4,30000,,,,,,,,,,,,,,,
53,0-1 Miles,Graduate Degree,Clerical,M,121,0,S,0,0,Europe,4,30000,,,,,,,,,,,,,,,
54,1-2 Miles,High School,Manual,F,221,0,S,1,1,Europe,1,10000,,,,,,,,,,,,,,,
55,2-5 Miles,High School,Manual,M,184,1,S,1,1,Europe,1,10000,,,,,,,,,,,,,,,
55,0-1 Miles,Partial College,Manual,M,174,0,S,0,1,Europe,1,20000,,,,,,,,,,,,,,,
56,2-5 Miles,High School,Manual,F,213,0,S,1,1,Europe,1,10000,,,,,,,,,,,,,,,
55,1-2 Miles,Partial College,Manual,F,125,1,S,1,0,Europe,2,20000,,,,,,,,,,,,,,,
55,2-5 Miles,Partial College,Manual,M,153,0,S,1,0,Europe,2,20000,,,,,,,,,,,,,,,
56,2-5 Miles,Partial College,Manual,M,142,0,S,1,0,Europe,2,20000,,,,,,,,,,,,,,,
55,2-5 Miles,Partial College,Manual,F,128,0,S,1,0,Europe,2,20000,,,,,,,,,,,,,,,
55,0-1 Miles,Graduate Degree,Clerical,M,260,1,S,0,0,Europe,3,30000,,,,,,,,,,,,,,,
56,2-5 Miles,Partial College,Manual,M,196,0,S,1,0,Europe,2,20000,,,,,,,,,,,,,,,
57,0-1 Miles,Graduate Degree,Clerical,F,119,0,M,0,0,Europe,1,30000,,,,,,,,,,,,,,,
54,0-1 Miles,Graduate Degree,Clerical,F,211,1,S,0,0,Europe,3,40000,,,,,,,,,,,,,,,
56,0-1 Miles,Bachelors,Clerical,F,157,1,M,0,0,Europe,3,30000,,,,,,,,,,,,,,,
55,0-1 Miles,Bachelors,Clerical,F,265,1,M,0,0,Europe,0,30000,,,,,,,,,,,,,,,
56,0-1 Miles,Bachelors,Clerical,F,128,1,S,0,0,Europe,0,30000,,,,,,,,,,,,,,,
56,0-1 Miles,Bachelors,Clerical,M,208,1,S,0,0,Europe,0,30000,,,,,,,,,,,,,,,
45,2-5 Miles,Partial College,Manual,M,238,0,S,1,0,Europe,0,20000,,,,,,,,,,,,,,,
44,2-5 Miles,Partial College,Manual,M,199,0,S,1,0,Europe,0,20000,,,,,,,,,,,,,,,
45,1-2 Miles,Partial College,Manual,F,131,0,M,1,0,Europe,0,20000,,,,,,,,,,,,,,,
46,0-1 Miles,High School,Manual,F,211,0,S,0,2,Europe,2,10000,,,,,,,,,,,,,,,
45,0-1 Miles,High School,Manual,M,244,1,M,0,2,Europe,2,10000,,,,,,,,,,,,,,,
45,0-1 Miles,Bachelors,Clerical,M,251,0,S,0,0,Europe,0,30000,,,,,,,,,,,,,,,
46,2-5 Miles,Partial College,Manual,M,242,0,S,1,0,Europe,0,20000,,,,,,,,,,,,,,,
45,0-1 Miles,Bachelors,Clerical,F,167,0,S,0,0,Europe,0,30000,,,,,,,,,,,,,,,
45,1-2 Miles,Bachelors,Clerical,M,215,1,M,0,0,Europe,1,30000,,,,,,,,,,,,,,,
46,0-1 Miles,Graduate Degree,Clerical,F,205,1,M,0,0,Europe,0,40000,,,,,,,,,,,,,,,
45,0-1 Miles,Graduate Degree,Clerical,M,129,0,S,0,0,Europe,0,40000,,,,,,,,,,,,,,,
46,0-1 Miles,Graduate Degree,Skilled Manual,F,178,1,M,0,0,Europe,0,60000,,,,,,,,,,,,,,,
46,0-1 Miles,Graduate Degree,Skilled Manual,M,236,1,S,0,0,Europe,0,60000,,,,,,,,,,,,,,,
46,0-1 Miles,Graduate Degree,Skilled Manual,F,256,1,M,0,0,Europe,0,60000,,,,,,,,,,,,,,,
62,0-1 Miles,Partial College,Manual,M,242,0,S,1,0,Europe,2,20000,,,,,,,,,,,,,,,
62,0-1 Miles,High School,Manual,M,261,1,S,2,1,Europe,2,10000,,,,,,,,,,,,,,,
47,0-1 Miles,High School,Manual,M,274,0,S,1,2,Europe,2,10000,,,,,,,,,,,,,,,
47,1-2 Miles,Partial College,Manual,F,130,0,M,0,1,Europe,1,20000,,,,,,,,,,,,,,,
47,2-5 Miles,Partial College,Manual,F,183,1,S,1,1,Europe,1,20000,,,,,,,,,,,,,,,
46,0-1 Miles,Partial College,Manual,M,279,0,S,1,1,Europe,1,20000,,,,,,,,,,,,,,,
46,0-1 Miles,Bachelors,Clerical,M,175,0,S,0,0,Europe,1,30000,,,,,,,,,,,,,,,
46,1-2 Miles,Bachelors,Clerical,M,197,1,M,0,0,Europe,1,30000,,,,,,,,,,,,,,,
50,5-10 Miles,Bachelors,Professional,M,16,1,S,1,3,Pacific,3,60000,,,,,,,,,,,,,,,
50,0-1 Miles,Bachelors,Professional,F,36,0,M,2,3,Pacific,3,60000,,,,,,,,,,,,,,,
47,5-10 Miles,Bachelors,Professional,F,34,1,S,1,0,Pacific,0,70000,,,,,,,,,,,,,,,
51,5-10 Miles,Bachelors,Professional,F,32,1,M,2,3,Pacific,3,60000,,,,,,,,,,,,,,,
89,0-1 Miles,Bachelors,Professional,M,20,0,S,1,0,Pacific,1,50000,,,,,,,,,,,,,,,
42,0-1 Miles,Partial High School,Manual,M,145,0,S,2,0,Europe,0,10000,,,,,,,,,,,,,,,
42,1-2 Miles,Partial High School,Manual,F,187,0,S,2,0,Europe,0,10000,,,,,,,,,,,,,,,
40,0-1 Miles,Partial College,Clerical,F,216,0,M,1,0,Europe,0,30000,,,,,,,,,,,,,,,
41,2-5 Miles,Partial College,Clerical,F,208,0,S,1,0,Europe,0,30000,,,,,,,,,,,,,,,
41,2-5 Miles,Partial College,Clerical,F,225,1,S,1,0,Europe,0,30000,,,,,,,,,,,,,,,
41,1-2 Miles,Partial College,Clerical,M,159,0,S,1,0,Europe,0,30000,,,,,,,,,,,,,,,
41,1-2 Miles,Partial College,Clerical,M,135,0,S,1,0,Europe,0,30000,,,,,,,,,,,,,,,
34,1-2 Miles,Partial High School,Manual,M,213,1,M,2,0,Europe,0,20000,,,,,,,,,,,,,,,
35,1-2 Miles,Partial High School,Manual,F,220,1,M,2,0,Europe,0,20000,,,,,,,,,,,,,,,
35,0-1 Miles,Partial High School,Manual,F,202,0,S,2,0,Europe,0,20000,,,,,,,,,,,,,,,
34,0-1 Miles,Partial High School,Manual,F,147,0,S,2,0,Europe,0,20000,,,,,,,,,,,,,,,
41,1-2 Miles,Bachelors,Skilled Manual,F,272,1,M,0,1,Europe,1,40000,,,,,,,,,,,,,,,
42,1-2 Miles,Partial High School,Manual,M,180,1,S,2,0,Europe,0,10000,,,,,,,,,,,,,,,
42,1-2 Miles,Partial High School,Manual,M,186,1,S,2,0,Europe,0,10000,,,,,,,,,,,,,,,
42,0-1 Miles,Partial High School,Manual,F,266,0,S,2,0,Europe,0,20000,,,,,,,,,,,,,,,
42,0-1 Miles,Bachelors,Skilled Manual,F,179,1,M,0,1,Europe,1,40000,,,,,,,,,,,,,,,
42,1-2 Miles,Bachelors,Skilled Manual,F,155,1,M,0,1,Europe,1,40000,,,,,,,,,,,,,,,
42,1-2 Miles,Bachelors,Skilled Manual,F,151,1,M,1,1,Europe,1,40000,,,,,,,,,,,,,,,
42,1-2 Miles,Bachelors,Skilled Manual,F,161,1,M,1,1,Europe,1,40000,,,,,,,,,,,,,,,
41,0-1 Miles,Bachelors,Skilled Manual,M,241,1,M,1,1,Europe,1,40000,,,,,,,,,,,,,,,
43,0-1 Miles,Partial High School,Manual,F,161,0,S,2,0,Europe,0,20000,,,,,,,,,,,,,,,
43,1-2 Miles,High School,Manual,M,224,0,M,1,0,Europe,0,30000,,,,,,,,,,,,,,,
43,2-5 Miles,High School,Manual,F,185,1,S,1,0,Europe,0,30000,,,,,,,,,,,,,,,
43,0-1 Miles,Partial High School,Manual,M,271,0,S,2,0,Europe,0,10000,,,,,,,,,,,,,,,
43,1-2 Miles,Bachelors,Skilled Manual,M,206,1,M,1,1,Europe,1,40000,,,,,,,,,,,,,,,
42,1-2 Miles,Partial College,Clerical,M,140,1,S,1,1,Europe,1,40000,,,,,,,,,,,,,,,
43,1-2 Miles,Partial College,Clerical,F,131,1,S,0,2,Europe,2,40000,,,,,,,,,,,,,,,
43,0-1 Miles,Partial High School,Manual,M,127,0,S,2,0,Europe,0,10000,,,,,,,,,,,,,,,
44,0-1 Miles,Partial High School,Manual,M,157,0,S,2,0,Europe,0,20000,,,,,,,,,,,,,,,
43,0-1 Miles,Partial High School,Manual,F,223,0,S,2,0,Europe,0,20000,,,,,,,,,,,,,,,
45,1-2 Miles,Partial College,Clerical,F,175,1,M,0,2,Europe,2,40000,,,,,,,,,,,,,,,
43,1-2 Miles,Partial College,Clerical,M,198,1,M,1,2,Europe,2,40000,,,,,,,,,,,,,,,
43,0-1 Miles,Partial College,Clerical,F,241,0,S,2,2,Europe,2,40000,,,,,,,,,,,,,,,
40,0-1 Miles,Partial College,Clerical,F,312,0,S,1,3,North America,3,40000,,,,,,,,,,,,,,,
41,1-2 Miles,Partial College,Clerical,M,609,1,M,2,3,North America,3,40000,,,,,,,,,,,,,,,
41,1-2 Miles,Partial College,Clerical,M,612,1,S,2,3,North America,3,40000,,,,,,,,,,,,,,,
41,1-2 Miles,Graduate Degree,Skilled Manual,F,59,1,S,0,0,North America,0,50000,,,,,,,,,,,,,,,
40,0-1 Miles,Partial College,Clerical,F,43,0,S,2,3,North America,3,40000,,,,,,,,,,,,,,,
49,0-1 Miles,Graduate Degree,Skilled Manual,M,616,0,M,0,0,North America,0,80000,,,,,,,,,,,,,,,
49,0-1 Miles,Graduate Degree,Skilled Manual,M,618,0,M,0,0,North America,0,80000,,,,,,,,,,,,,,,
48,0-1 Miles,Graduate Degree,Skilled Manual,F,626,0,S,0,0,North America,0,80000,,,,,,,,,,,,,,,
49,0-1 Miles,Graduate Degree,Skilled Manual,F,546,0,S,0,0,North America,0,80000,,,,,,,,,,,,,,,
49,1-2 Miles,Graduate Degree,Skilled Manual,F,298,1,M,0,0,North America,0,80000,,,,,,,,,,,,,,,
61,0-1 Miles,Partial High School,Manual,F,50,0,S,2,0,North America,2,20000,,,,,,,,,,,,,,,
61,1-2 Miles,Partial High School,Clerical,F,547,0,S,2,0,North America,3,20000,,,,,,,,,,,,,,,
61,2-5 Miles,High School,Clerical,M,644,1,M,1,0,North America,1,30000,,,,,,,,,,,,,,,
61,2-5 Miles,High School,Clerical,F,299,1,M,1,0,North America,1,30000,,,,,,,,,,,,,,,
